sample	chr_1p	chr_1q	chr_2p	chr_2q	chr_3p	chr_3q	chr_4p	chr_4q	chr_5p	chr_5q	chr_6p	chr_6q	chr_7p	chr_7q	chr_8p	chr_8q	chr_9p	chr_9q	chr_10p	chr_10q	chr_11p	chr_11q	chr_12p	chr_12q	chr_13q	chr_14q	chr_15q	chr_16p	chr_16q	chr_17p	chr_17q	chr_18p	chr_18q	chr_19p	chr_19q	chr_20p	chr_20q	chr_21q	chr_22q
MMRF_1185_1_BM	-0.3097534833869239	-0.3097534833869239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11682743837084672	0.11682743837084672	0	0	0	0	0	0	-0.4608788853161843	-0.43515541264737406	0	0	0	0	0	0	0	0	0	-0.21543408360128619	-0.21543408360128619	0	0
MMRF_1188_1_BM	0.07824222936763128	0.31296891747052513	0.21972132904608788	-0.11039657020364414	0.587352625937835	0.587352625937835	-0.20471596998928188	-0.20471596998928188	1.172561629153269	1.172561629153269	0.5830653804930332	0.5830653804930332	0.5702036441586281	0.5702036441586281	-0.19935691318327972	-0.19935691318327972	1.3451232583065378	1.3451232583065378	-0.23472668810289388	-0.23472668810289388	0.5669882100750268	0.5669882100750268	-0.22186495176848872	-0.22186495176848872	-0.1982851018220793	-0.22186495176848872	0.5584137191854234	-0.2883172561629153	-0.2883172561629153	-0.26152197213290457	-0.26152197213290457	-0.22079314040728829	-0.22079314040728829	1.117899249732047	1.117899249732047	-0.135048231511254	-0.135048231511254	0.5241157556270096	-0.30653804930332257
MMRF_1189_1_BM	0	1.180064308681672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0364415862808145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1195_1_BM	0	1.045016077170418	0	0	0	0	0	0	1.187566988210075	1.187566988210075	0	0	0.12004287245444802	0.12004287245444802	-0.36763129689174706	0	1.159699892818864	1.159699892818864	0.984994640943194	0.984994640943194	1.1757770632368703	1.1757770632368703	0.13719185423365488	0.13719185423365488	-1.012861736334405	0	1.1672025723472668	0	0	0.12111468381564844	0.12111468381564844	0	0	2.042872454448017	2.042872454448017	0.9378349410503751	0.9378349410503751	0	0
MMRF_1202_1_BM	1.0407288317256163	1.0407288317256163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.060021436227224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1210_1_BM	0	0	0.9013933547695605	0.9013933547695605	0	0	1.0182207931404073	1.0182207931404073	0.9860664523043944	0.9860664523043944	0	0	0.962486602357985	0.962486602357985	0	0	1.9860664523043943	1.9860664523043943	0	0	0.9517684887459806	0.9517684887459806	0	0	0	0	1.9324758842443728	-0.15219721329046085	-0.15219721329046085	-0.1982851018220793	-0.1982851018220793	0	0	1.6891747052518757	1.6891747052518757	0.9485530546623794	0.8370846730975349	0.922829581993569	-0.22722400857449088
MMRF_1212_1_BM	-0.2604501607717042	-0.2604501607717042	-0.23365487674169344	-0.23365487674169344	0	0	-0.2433011789924973	-0.2433011789924973	-0.23687031082529475	-0.23687031082529475	-0.23687031082529475	-0.23687031082529475	-0.25401929260450157	-0.25401929260450157	-0.23472668810289388	-0.23472668810289388	0	0	-0.24866023579849947	-0.24866023579849947	0.5155412647374061	0.5155412647374061	-0.1982851018220793	-0.1982851018220793	-0.21757770632368703	-0.21864951768488744	0.7416934619506966	-0.3536977491961415	-0.3536977491961415	0.45123258306538044	0.6173633440514469	-0.2357984994640943	-0.2357984994640943	0.17041800643086816	0.17041800643086816	-0.30332261521972126	-0.30332261521972126	0.6259378349410503	-1.2475884244372988
MMRF_1216_1_BM	0	2.102893890675241	1.0610932475884243	0	0	0	0	0	0	0	0	0	0	0	-0.38049303322615213	0	0	0	-0.6034297963558413	0	0	0	0	0	-1.0418006430868167	0	0.6270096463022508	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1231_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1232583065380493	0	0	0	0	0	0	0	0	-0.11682743837084672	-0.11682743837084672	0	0	0	-0.11039657020364414
MMRF_1250_1_BM	0	0.9196141479099678	0	0	0.9710610932475884	0.9710610932475884	0	0	1.945337620578778	1.945337620578778	0.915326902465166	0.915326902465166	0.9603429796355841	0.9603429796355841	0	0	1.898177920685959	1.898177920685959	0	0	0.9453376205787781	0.9453376205787781	0	0	-1.0643086816720257	0.9346195069667738	1.9742765273311897	0	-1.0407288317256163	0	0	0	0	1.0010718113612005	1.0010718113612005	0	0	0	-1.0514469453376205
MMRF_1251_1_BM	0.2840300107181136	0.2840300107181136	0.2765273311897106	0.2765273311897106	0.21972132904608788	0.21972132904608788	0.315112540192926	0.315112540192926	0.2808145766345123	0.2808145766345123	0.262593783494105	0.262593783494105	0.2604501607717042	0.2604501607717042	0.2990353697749196	0.2990353697749196	0.17256162915326903	0.17256162915326903	0.22615219721329044	0.22615219721329044	0.21864951768488744	0.21864951768488744	0.25294748124330113	0.25294748124330113	-0.90032154340836	0	0.24115755627009647	0	0	0	0	0.255091103965702	0.255091103965702	0	0	0.14255091103965703	0	0.14040728831725616	-0.9131832797427653
MMRF_1267_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.39121114683815644	0	0	1.0107181136120043	0	0	0	0	0	0	-1.022508038585209	-1.022508038585209	0	0	0	0	0	-0.8938906752411575	0	0	0	0	0	0	0
MMRF_1269_1_BM	-0.36441586280814575	0.9581993569131833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1270_1_BM	0	0	0	0	0	0	-0.8906752411575561	0	0	0	0	0	0	0	0	0	0	0	-1.0482315112540193	-1.0482315112540193	0	0	0	0	-1.0557341907824223	-1.0310825294748123	0	-1.0439442658092175	-1.0439442658092175	0	0	0	0	0	0	-1.0568060021436227	-1.0568060021436227	0	-0.9967845659163987
MMRF_1274_1_BM	0	0.9464094319399785	0.9903536977491961	0	0	0	0	0	1.0032154340836013	1.0032154340836013	0	0	1.0868167202572347	1.0868167202572347	-0.8874598070739549	0.11468381564844586	1.012861736334405	1.012861736334405	0	0	0	0	0	0	-1.0032154340836013	0	1.0107181136120043	0	-0.9721329046087889	0	0	0	0	0.7834941050375134	0.7834941050375134	0	0	0	0
MMRF_1283_1_BM	0	0	0	0	0.8692390139335477	0.8692390139335477	0	0	1.755627009646302	0.9196141479099678	0	0	0.8156484458735263	0.8156484458735263	-0.4962486602357985	0	0.8874598070739549	0.8874598070739549	-0.11789924973204716	-0.11789924973204716	0.4158628081457663	0.7566988210075026	0	0	0	0.8135048231511254	1.6559485530546623	-0.21114683815648447	-0.21114683815648447	-0.24115755627009647	-0.24115755627009647	0	0	0.5112540192926045	0.5112540192926045	-0.14790996784565916	-0.14790996784565916	0	-0.3108252947481243
MMRF_1284_1_BM	0	0	0	0	0.8124330117899249	0.8124330117899249	0	0	0.787781350482315	0.787781350482315	0	0	0	0	0	0	0.8113612004287245	0.8113612004287245	0	0	1.6387995712754553	1.6387995712754553	0	0	0	0	0	0	0	0	0	0	0	0.7556270096463021	0.7556270096463021	0	0	0	0
MMRF_1285_1_BM	0	0.9088960342979635	0	0	0	0	0	0	1.0621650589496248	1.0621650589496248	0.8381564844587353	0	0.9935691318327974	0.9935691318327974	0.9839228295819935	0.9839228295819935	0.9667738478027866	0.9667738478027866	0	0	0	0	0	0	-0.9592711682743836	-0.9646302250803859	0.819935691318328	-0.12004287245444802	-0.12004287245444802	-0.12111468381564844	-0.12111468381564844	0	0	0.6002143622722401	0.6002143622722401	-1.0096463022508038	-0.1414790996784566	-1.0321543408360128	-0.20257234726688103
MMRF_1286_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9667738478027866	0	0	0
MMRF_1293_1_BM	0	0	0	0	0.8981779206859591	0	0	0	0.9099678456591639	0	0.18006430868167203	0	0.992497320471597	0.992497320471597	0	0	0.9796355841371919	0.9796355841371919	0	0	1.022508038585209	1.022508038585209	0	0	0	0	0	0	0	0	0	0	0	0.9217577706323686	0.9217577706323686	0	0	0	0
MMRF_1300_1_BM	0	0.9839228295819935	0.9431939978563773	0.9431939978563773	1.0117899249732045	1.0117899249732045	0	0	0	0	1.0696677384780278	0	1.0032154340836013	1.0032154340836013	0	0	1.097534833869239	1.097534833869239	0	0.12004287245444802	0.5487674169346195	0	0	0	-1.022508038585209	0	1.0064308681672025	0	0	-0.13612004287245444	-0.13612004287245444	0	0	0.7856377277599143	0.7856377277599143	0	0	0	-0.12861736334405144
MMRF_1307_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8392282958199356	0	0	0	0	0	0	-1.0257234726688103	-0.9013933547695605	0	0	-0.8799571275455519	0	0	0	0	-0.22508038585209	-0.22508038585209	0	0	0	-0.15219721329046085
MMRF_1309_1_BM	0	0	0	0	0	0	0	0	0.9882100750267953	0.9882100750267953	0	-0.9635584137191854	0.9389067524115755	0.9389067524115755	0	0	0	0	0	0	0	0	0	0	0	0	0.9196141479099678	0	0	-0.11146838156484458	-0.11146838156484458	0	0	0.69989281886388	0.69989281886388	0	0	-0.10932475884244372	-0.1382636655948553
MMRF_1311_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0407288317256163	0	0	0.9807073954983923	-0.9796355841371919	0	0	0	0	0	0	-0.18220793140407288	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1318_1_BM	-0.20471596998928188	0	0	0	1.1982851018220793	1.1982851018220793	0	0	0	0	0	0	0	0	0	0	1.0782422293676313	0.9431939978563773	0	0	0	0	0	0	-0.984994640943194	0	0	0	0.6709539121114684	-0.1457663451232583	-0.1457663451232583	0	0	0.6484458735262594	0.7856377277599143	0	0	0	-0.2508038585209003
MMRF_1323_1_BM	0	1.4705251875669882	0	0	0	0	0	0	0.8038585209003215	0.8038585209003215	0.6087888531618434	0.6087888531618434	0	0	0	0	0.9035369774919614	0.9035369774919614	0	0	0	0	0	0	-0.9871382636655949	0	0.5702036441586281	-0.15541264737406216	-0.15541264737406216	-0.16077170418006428	-0.16077170418006428	0	0	-0.22508038585209	-0.22508038585209	0	0	0.8327974276527331	-0.2015005359056806
MMRF_1324_1_BM	0	0.9453376205787781	0	0	0.8703108252947481	0.8703108252947481	-0.1414790996784566	-0.1414790996784566	-0.12111468381564844	-0.12111468381564844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.117899249732047	-1.1039657020364415	0	0	0	0	0	0	0	0	0	0	0	0.915326902465166	0
MMRF_1325_1_BM	0	0	0	0	0	0	-0.13719185423365488	-0.13719185423365488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1327_1_BM	-0.09860664523043944	0.8295819935691318	0	0	0	0	-0.8210075026795284	-0.30653804930332257	0	0	0	0	0	0	-0.1489817792068596	-0.1489817792068596	0	0	-0.15005359056806003	-0.15005359056806003	-0.1232583065380493	-0.1232583065380493	-0.1682743837084673	-0.1682743837084673	-1.1168274383708467	-1.0085744908896033	-0.112540192926045	-0.11039657020364414	-1.1436227224008573	-0.16291532690246516	-0.16291532690246516	0.15434083601286172	0.15434083601286172	-0.14469453376205788	-0.14469453376205788	-0.112540192926045	-0.112540192926045	-0.12111468381564844	-0.1832797427652733
MMRF_1328_1_BM	0	1.052518756698821	0	0	0	0	0	0	0.23794212218649516	0.23794212218649516	0	0	0	0	-0.7813504823151125	0.2508038585209003	0	0.9539121114683815	0	0	0	0	0	0	-1.0214362272240085	0	0	0	0	0	0	0	0	0	0	0	0	1.072883172561629	0
MMRF_1331_1_BM	0	0	0	0	0.9496248660235798	0.9496248660235798	0	0	0.9485530546623794	0.9485530546623794	0	-0.9657020364415863	0.9314040728831725	0.9314040728831725	0	0	0.9753483386923901	0.9753483386923901	0	0	0	0.8756698821007501	0	0	-1.0718113612004287	0	1.8349410503751338	0	0	0	0	0	0	0.8488745980707395	0.8488745980707395	0	0	1.8499464094319398	-0.10932475884244372
MMRF_1332_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947481243301179	0.947481243301179	0	0	0	0	-0.9946409431939979	0	-1.0760986066452305	-1.0267952840300105	0	0	0	-0.1339764201500536	-0.1339764201500536	0	0	-0.20685959271168275	-0.20685959271168275	0	0	-1.0707395498392283	-0.165058949624866
MMRF_1338_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0.28510182207931406	0.28510182207931406	0	0	0	0	0	0	0	0	0	0	0	-0.15969989281886388	0	-0.1339764201500536	-0.1339764201500536	0	0	0.4983922829581994	0.4983922829581994	0	0	0	0	0	0
MMRF_1339_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8113612004287245	0	0	0	0	0	-0.9399785637727759	-1.0643086816720257	-0.12861736334405144	0	0	1.555198285101822	-0.1682743837084673	0.602357984994641	0	0	0.7256162915326902	0.7256162915326902	-1.0267952840300105	-0.15219721329046085	0	0
MMRF_1342_1_BM	0	0	0	0	1.0267952840300105	1.0267952840300105	0	0	0.984994640943194	0.984994640943194	0	-0.9678456591639871	0	0	0	0	2.087888531618435	2.087888531618435	0	0	2.130760986066452	2.130760986066452	0	0	0	0	1.085744908896034	0	0	-1.027867095391211	0	1.0021436227224008	0	1.085744908896034	1.085744908896034	0	0	0.969989281886388	0
MMRF_1344_1_BM	0	0.9903536977491961	0.9335476956055734	0	0	1.0160771704180063	0	0	1.0182207931404073	1.0182207931404073	1.0064308681672025	0	1.0139335476956055	1.0139335476956055	0	0	1.0107181136120043	1.0107181136120043	1.0085744908896033	1.0085744908896033	0	0	0	0	-1.057877813504823	0	1.0117899249732045	0	0	0	0	1.0075026795284028	1.0075026795284028	1.9614147909967845	1.9614147909967845	0	0	0	0
MMRF_1348_1_BM	-0.3858520900321543	-0.3858520900321543	-0.40514469453376206	-0.40514469453376206	0	0	0	0	0	0	0	0	0	0	-0.40192926045016075	-0.40192926045016075	0	0	0	0	0	0.9389067524115755	0	0	-0.8981779206859591	0	0	-0.43622722400857444	-0.43622722400857444	0	0	0	0	0	0	-0.42979635584137194	-0.42979635584137194	0	-0.5187566988210075
MMRF_1349_1_BM	-0.112540192926045	0.9378349410503751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.052518756698821	0	0	0	0	-0.11361200428724544	-0.11361200428724544	0	0	-0.1714898177920686	-0.1714898177920686	0	0	0	-0.18435155412647372
MMRF_1352_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7106109324758842	0.7106109324758842	0	0	0.7095391211146838	0.7095391211146838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1354_1_BM	0	0	0	0	1.1296891747052518	1.1296891747052518	0	0	1.1521972132904608	1.1521972132904608	1.1264737406216505	1.1264737406216505	1.1404072883172562	1.1404072883172562	0	0	1.1554126473740622	1.1554126473740622	0	0	0	0	-0.722400857449089	0	0	0	1.095391211146838	0	0	0	0	0	0	0.9581993569131833	0.25401929260450157	0	0	1.1607717041800643	0
MMRF_1356_1_BM	0	0.9785637727759914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9335476956055734	0	0	0	0	0	0	-1	-0.9860664523043944	0	0	0	0	0	0	0	-0.11897106109324758	-0.11897106109324758	0	0	0	-0.14683815648445875
MMRF_1358_1_BM	0	0	0	0	1.072883172561629	1.072883172561629	0	0	1.0342979635584135	1.0342979635584135	0	0	0	0	0	0	1.097534833869239	1.097534833869239	0	0	0	0	0	0	0	0	1.1050375133976418	0	0	0	0	0	0	1.1564844587352625	1.1564844587352625	0	0	0	0.10932475884244372
MMRF_1359_1_BM	0	0.9914255091103965	0	0	0	0	0	0	0	0	0	0	0	0	-1.0107181136120043	0	0	0	-0.4908896034297964	0	0	0	-1.0085744908896033	0	-0.1382636655948553	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1360_1_BM	0	0	0	0	0.9828510182207931	0.9828510182207931	0	0	0.915326902465166	0.915326902465166	0	0	1.072883172561629	1.072883172561629	0	0	2.206859592711683	2.206859592711683	0	0	1.0739549839228295	1.0739549839228295	0	0	-1.0171489817792068	0	2.172561629153269	0	0	0.165058949624866	0.165058949624866	0	0	1.172561629153269	1.172561629153269	0	0	0	0.11682743837084672
MMRF_1361_1_BM	0	1.9871382636655948	0	0	0	0	0.14362272240085744	0.14362272240085744	0	0	1.0246516613076098	1.0246516613076098	0	0	0	0	0	0	0	0	0	0	0	0	-1.0235798499464093	-1.0160771704180063	0	0	0	-0.13612004287245444	-0.13612004287245444	0	0	-0.15112540192926044	-0.15112540192926044	0	0	0	-0.1714898177920686
MMRF_1364_1_BM	-1.085744908896034	-1.085744908896034	-1.05037513397642	-1.05037513397642	-0.1157556270096463	-0.16184351554126472	-1.202572347266881	-1.202572347266881	-0.25294748124330113	-0.12647374062165057	-1.1436227224008573	-1.1436227224008573	-0.12540192926045016	-0.12540192926045016	-1.112540192926045	-1.112540192926045	-0.5959271168274384	-0.5959271168274384	-1.1136120042872453	-1.1136120042872453	-0.16613076098606644	-0.16613076098606644	-1.1114683815648445	-1.1114683815648445	-1.0996784565916398	-1.0439442658092175	0	-1.022508038585209	-1.022508038585209	-1.0707395498392283	-1.0707395498392283	-0.14362272240085744	-0.14362272240085744	0	0	-1.0493033226152197	-1.0493033226152197	0	-1.0621650589496248
MMRF_1365_1_BM	0	0	0	0	0	0	0	0	0	0	0	-1.0267952840300105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.11039657020364414
MMRF_1371_1_BM	0	0	0	0	0.9796355841371919	0.9796355841371919	0	0	0.9817792068595927	0.9817792068595927	1.3869239013933548	-1	0.969989281886388	0.969989281886388	0	0	0.977491961414791	0.977491961414791	0	0	0.9560557341907824	0.9560557341907824	0	0	0	0	0.992497320471597	0	0	0	0	1	1	0.8831725616291531	0.8831725616291531	0	0	1.969989281886388	0
MMRF_1377_1_BM	-0.9292604501607716	0	-0.19721329046087888	-0.19721329046087888	-0.15005359056806003	-0.15005359056806003	-1.1736334405144693	-1.1736334405144693	0	0	-0.11789924973204716	-0.11789924973204716	-0.17684887459807075	-0.17684887459807075	-1.0557341907824223	-1.0557341907824223	-0.1232583065380493	-0.1232583065380493	-0.14469453376205788	-0.14469453376205788	-0.14469453376205788	-0.14469453376205788	-0.17041800643086816	-0.17041800643086816	-1.1136120042872453	-1.1039657020364415	0	-1.1093247588424435	-1.1093247588424435	0	0	-0.19614147909967844	-0.19614147909967844	0	0	0	0	-0.2015005359056806	-0.9785637727759914
MMRF_1380_1_BM	0	0	0	0	0	0	-0.1157556270096463	-0.1157556270096463	-0.12433011789924973	-0.12433011789924973	0	0	0	0	-1.0846730975348338	-1.0846730975348338	0	0	0	0	0	0	0	0	-1.0814576634512325	-1.0814576634512325	1.0032154340836013	0	0	-1.0332261521972133	0	0	0	0	0	0	0	0.8981779206859591	-1.0214362272240085
MMRF_1383_1_BM	0.8263665594855305	1.0010718113612005	1.0021436227224008	1.0021436227224008	1.3440514469453375	2.0096463022508035	0	0	0.9785637727759914	0.9785637727759914	2.038585209003215	0.9978563772775991	1.0032154340836013	1.0032154340836013	-1.0685959271168273	0	2.027867095391211	2.027867095391211	0	0	0.9957127545551983	0.9957127545551983	0	0	0	0	2.060021436227224	0	0	0	0	0.984994640943194	0.984994640943194	1.8767416934619505	0	0	0	0	0.2497320471596999
MMRF_1386_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1388_1_BM	0.9871382636655949	2.054662379421222	0	0	0.992497320471597	0.992497320471597	-1.085744908896034	-1.085744908896034	0	0	0	0	0	0.9292604501607716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9421221864951768	0	0	0	0	0
MMRF_1389_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	-0.1157556270096463	-0.1157556270096463	0	0	0	0	-0.4330117899249732	-0.4330117899249732	0	0	-0.44158628081457657	-0.44158628081457657	0	-0.4458735262593783	-0.4083601286173633	-0.29689174705251875	-0.29689174705251875	0	0	0	0	0	0	-1.067524115755627	0	0	0
MMRF_1391_1_BM	0	0	0	0	1.0793140407288315	1.0793140407288315	0	0	0	0	0	0	0	0	0	0	1.0664523043944265	0	0	0	0	0	0	0	-1.0643086816720257	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1392_1_BM	0	0	0	0	0.9989281886387996	0.9989281886387996	0	0	1.9239013933547693	1.9239013933547693	0	0	0.954983922829582	0.954983922829582	0	0	0.9185423365487674	0.9185423365487674	0	0	0.9614147909967845	0.9614147909967845	0	0	0	0	1.9860664523043943	-0.13612004287245444	-0.13612004287245444	0.8231511254019293	0.8231511254019293	0	0	1.8113612004287243	1.8113612004287243	-0.13183279742765272	-0.13183279742765272	0.9303322615219721	-1.1157556270096463
MMRF_1393_1_BM	0	0	0	0	0	0	0	0	0.8660235798499464	0.8660235798499464	0	0	0	0	0	0	0.842443729903537	0.842443729903537	0	0	0.8520900321543409	0.8520900321543409	0	0	0	0	0.8810289389067523	0	0	-0.14683815648445875	-0.14683815648445875	0	0	0.7052518756698821	0.7052518756698821	0.8381564844587353	0.8381564844587353	1.7588424437299035	-0.1789924973204716
MMRF_1395_1_BM	0	0	0	0	0.9657020364415863	0.9657020364415863	0	0	0.9710610932475884	0.9710610932475884	0	0	0.9817792068595927	0.9817792068595927	0	0	0.9989281886387996	0.9989281886387996	0	0	1.0192926045016075	1.0192926045016075	0	0	0	0	2.063236870310825	0	0	0	0	0	0	1.0385852090032153	1.0385852090032153	0	0	0.9817792068595927	0
MMRF_1401_1_BM	0	1.0900321543408358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0718113612004287	1.0718113612004287	0	0	1.0685959271168273	1.0685959271168273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1403_1_BM	0	0	0	0	0	0	-0.1714898177920686	-0.1714898177920686	0	0	-0.11897106109324758	-0.11897106109324758	0	0	-1.0010718113612005	0	0.9163987138263665	1.027867095391211	0	0	0	0	0	0	-1.082529474812433	0	0	-1.05037513397642	-1.05037513397642	0	0	0.9657020364415863	0.9657020364415863	0	0	0	0	1.0267952840300105	0
MMRF_1408_1_BM	0	0	1.082529474812433	1.082529474812433	1.1789924973204717	1.1789924973204717	1.1136120042872453	1.1136120042872453	1.187566988210075	1.187566988210075	1.1103965702036442	1.1103965702036442	1.17470525187567	1.17470525187567	-0.32904608788853157	0	1.0868167202572347	1.0868167202572347	0	0	1.144694533762058	1.144694533762058	0	0	0	0	2.285101822079314	0	0	0.9410503751339764	0.9410503751339764	0	0	1.0246516613076098	1.0246516613076098	1.0332261521972133	1.0332261521972133	0	0
MMRF_1413_1_BM	1.0568060021436227	1.0568060021436227	1.097534833869239	1.097534833869239	1.0750267952840298	1.0750267952840298	1.1093247588424435	1.1093247588424435	1.0846730975348338	2.085744908896034	1.085744908896034	1.085744908896034	2.2240085744908895	2.2240085744908895	0	0	1.102893890675241	1.102893890675241	1.0568060021436227	1.0568060021436227	1.0064308681672025	1.0064308681672025	0	0	0	0	3.1789924973204715	0	0	0.9249732047159699	0.9249732047159699	0	0	1.8938906752411573	1.8938906752411573	0	0	2.4544480171489815	0
MMRF_1423_1_BM	0	0	0	0	0.9753483386923901	0.9753483386923901	0	0	0	0.9914255091103965	1.0364415862808145	1.0364415862808145	1.0075026795284028	1.0075026795284028	0	0	1.0096463022508038	1.0096463022508038	0	0	1.0246516613076098	1.0246516613076098	-1.0107181136120043	0	0	0	1.045016077170418	0	0	0	1.0235798499464093	0	0	1.0760986066452305	1.0760986066452305	0	0	1.0385852090032153	0
MMRF_1424_1_BM	0	0	0	0	0	0.5380493033226152	0	0	0	0	0	0	0	0	0	0	0	0.4340836012861736	0	0	0	0	0	0	-1.05037513397642	-1.022508038585209	0	-0.10932475884244372	-1.060021436227224	-1.0750267952840298	-1.0750267952840298	0	0	-0.2357984994640943	-0.2357984994640943	0	0	-0.33440514469453375	-0.14255091103965703
MMRF_1425_1_BM	-0.11039657020364414	0	0.8263665594855305	0.8263665594855305	0.8306538049303323	0.8306538049303323	-0.14362272240085744	-0.14362272240085744	0.8306538049303323	0.8306538049303323	-0.21007502679528403	-0.21007502679528403	0.8242229367631296	0.8242229367631296	0.7984994640943194	0.7984994640943194	0.9121114683815648	0.9121114683815648	-0.12540192926045016	-0.12540192926045016	1.035369774919614	1.035369774919614	-0.135048231511254	-0.135048231511254	-0.14683815648445875	-0.13076098606645228	0.8896034297963558	0	0	0	0	0	0	1.830653804930332	1.830653804930332	-0.11789924973204716	-0.11789924973204716	0.8327974276527331	-0.11361200428724544
MMRF_1426_1_BM	0	0	0	0	1.1554126473740622	1.1554126473740622	0	0	1.189710610932476	0.13612004287245444	0.11361200428724544	0.11361200428724544	0	0	0	0	0.11468381564844586	1.112540192926045	0	0	1.1554126473740622	1.1554126473740622	0	0	0	0	1.142550911039657	0	0	0	0	0	0	1.0493033226152197	1.0493033226152197	0	0	0	0
MMRF_1431_1_BM	0	0	0	0	0.915326902465166	0.915326902465166	0	0	0.9742765273311896	0.9742765273311896	0	0	0	0	0	0	1.5112540192926043	1.5112540192926043	0	0	1.330117899249732	1.330117899249732	0	0	-0.4115755627009646	0	2.5476956055734186	0	0	0	0	0.4994640943193998	0.4994640943193998	0.7631296891747051	0.7631296891747051	0	0	0	-0.13076098606645228
MMRF_1432_1_BM	0	0.8285101822079314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0182207931404073	0	0	0	0	0	0	0	-1.0364415862808145	-1.027867095391211	0	0	-1.0010718113612005	-1.037513397642015	0	0	0	0.3504823151125402	0	0	0	0	-1.0096463022508038
MMRF_1433_1_BM	1.0364415862808145	1.0364415862808145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.052518756698821	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1434_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8060021436227224	0	0	0	0	-0.7459807073954983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_1436_1_BM	0	0	0	0	0.9314040728831725	0.9314040728831725	0	0	0.9367631296891746	0.9367631296891746	0	0	0	0	0	0	0.9099678456591639	0.9099678456591639	0	0	0.9271168274383708	0.9271168274383708	0	0	0	0	0.9528403001071811	0	0	0	0	0	0	0.9088960342979635	0.9088960342979635	0	0	0	0
MMRF_1439_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.1039657020364415	0.9292604501607716	0	0	0	0	-0.9946409431939979	0	0	0	0	0	0	0	0	0	0	0.8756698821007501	0	-0.8488745980707395	0	0	0
